Created-At,From-User-Id,Text,Id
2023-01-19,152252280,"Yth. @TMCPoldaMetro . Usul kalo mau ngejar penerimaan daerah/negara, pertigaan Lebak Bulus-Adhyaksa Jaksel pas jam pulang kantor banyak peluang. 

Dari Adhyaksa belok kiri nggak pada ikut lampu lalin. Dari Lebak Bulus lurus nerabas lalin. Semrawut deh ?",1616064443749924864
2023-01-19,965058846,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616063975770456064
2023-01-19,775103239,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta kenapa ya dlm beberapa bulan belakangan ini aksi begal / gang motor banyak beraksi di berbagai daerah dan tidak ada action dari para pejabat ?  Di bandung pun sdh rawan,1616063949476331530
2023-01-19,2355759462,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616063920963452929
2023-01-19,1364471516742623232,Lapor ndan @TMCPoldaMetro mohon tertibkan pemotor yg lewat trotoar tuk lawan arah. Lokasi: perempatan Pancoran depan wisma Korindo https://t.co/eN25x9E7Q5,1616063881436336136
2023-01-19,1581664141818798080,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Aduhhh mohon kawasan gituan pak polisi ku?sayang,1616063773961523210
2023-01-19,2998654273,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616062321713115144
2023-01-19,1544692009205608449,"@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Pada gak ada yg peduli, makanya begal bebas berkeliaran cukup bawa clurit semua orang takut dijalan semua masa bodo bukan urusan gw,,,urrraaaa",1616062045090373632
2023-01-19,963428401250893824,"RT @DinsosDKI1: Info Orang Hilang

Nama : Salfa Naziva Savvana
Usia : 15 tahun

Jika rekan-rekan melihat atau menemukan orang diatas dapat…",1616061937535668227
2023-01-19,113592207,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616061580134985731
2023-01-19,1036318556,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta hidupkan PETRUS,1616061314207744001
2023-01-19,1524731865412038658,@TMCPoldaMetro mantap pak pol  semanggat,1616059562641195013
2023-01-19,1510099494322728964,@TMCPoldaMetro Kadang emang oknum pemotor ini bikin jelek image pemotor yang waras tau mana hak jalannya mana yang bukan. Arah matraman ke Proklamasi malah naik trotoar pdhal yang waras aja bisa ikut antrian di jalurnya tp dianggap tolol ma yg dgn bangganya lancar lewat trotoar,1616059380209942535
2023-01-19,88084515,@Irwan2yah1 @RelawanNusanta1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Merekam tanpa consent apakah bisa kena uu ite?,1616057402008436736
2023-01-19,527251839,"RT @DatukPanduto_: @Kenzo39526996 Kelakuan sopir mobil2 plat RFX dkk makin urak2an di jalan merasa kayak BuzzeRp yg kebal hukum

@TMCPoldaM…",1616054613609963522
2023-01-19,152226008,@PresidenKopi @TMCPoldaMetro kalo seperti ini bagaimana?,1616054308625354753
2023-01-19,1221589522359545856,@daviani_sendy @Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Belajarlah jadi Eliezer. Justice kolaborator aja tetep dihukum berat.,1616052573743767552
2023-01-19,1466328118063288321,@EdukaSystem @lainnsama @sanamiaow @oryzasative @FreeFireBR @TMCPoldaMetro  ijin tag pak??,1616052467439108096
2023-01-19,1112936622322929665,RT @TMCPoldaMetro: 08.52 #Polri Dit Lantas PMJ memberikan teguran dan edukasi kepada pengendara motor yang melanggar masuk melalui jalur se…,1616052464024981504
2023-01-19,990940969,19.378 Wib Situasi Lalin Simp.Dinasty Jl.Raya Cinere Ramai Lancar Arah Limo Maupun Simp.Gandul Dan Jakarta. Petugas Unit Lantas Polsek Cinere Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/nLU4dXoaAD,1616052414800621568
2023-01-19,2204652751,"@TMCPoldaMetro Ada rambunya...tp mohon,. ?! ?",1616052093521129472
2023-01-19,1588477148884787200,@TMCPoldaMetro tolong ada petugas dilampu merah bawah flyover mampang krn banyak kendaraan yg motong jalan https://t.co/ksFAKrDmry,1616051366476288003
2023-01-19,990940969,19.29 Wib Situasi Lalin Simp.Juanda Margonda Raya Ramai Lancar Arah Jl.Juanda Maupun Simp.Ramanda Dan Jakarta. Petugas Sat Lantas Polres Metro Depok POengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/TGxu4iUmXX,1616050354201976832
2023-01-19,1603780851506216960,"@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Ketika aparat lbh banyak kerja susuk manis dibalik meja sambil hisap rokok, 
Sementara begal perampok beraksi dilapangan sg senjata api & senjata tajam
@ListyoSigitP @DivHumas_Polri @KOOPSUS @binofficial_ri @KemensetnegRI @KontraS @KomnasHAM",1616048571148795909
2023-01-19,990940969,19.20 Wib Situasi Lalin Simp.RTM Jl.Komjen.Pol.M.Yasin Ramai Lancar Kesegala Arah. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/1hBfU1aKw8,1616048162317438976
2023-01-19,1603780851506216960,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616047974790103040
2023-01-19,990940969,19.17 Wib Situasi Lalin Simp.Siliwangi Jl.Margonda Raya Ramai Lancar Arah Simp.Ramanda Maupun Citayam Dan Jl.Siliwangi. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/SRH3LRAZW2,1616047512045129729
2023-01-19,990940969,19.16 Wib Situasi Lalin Simp.Ramanda Jl.Margonda Raya Ramai Lancar Arah Citayam Maupun https://t.co/7k5k1NDhwr.Hakim Dan Jakarta. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/GQXU33pBXV,1616047240979832832
2023-01-19,180696019,"19.05 Situasi arus lalu lintas di Tl. Pesing Jl. Daan Mogot Raya dari arah Tubagus Angke dan Grogol menuju Kalideres maupun arah sebaliknya terpantau ramai lancar di malam hari ini.
@TMCPoldaMetro https://t.co/xLV2CKAWHx",1616046861793775617
2023-01-19,180696019,"18.36 Situasi arus lalu lintas di GT. Pluit 1 arah Tj. Priok terjadi kepadatan arus lalu lintas sedangkan yang menuju Banddara Soekarno-Hatta terpantau ramai lancar.
@TMCPoldaMetro https://t.co/8EMikC5j6N",1616046278798082049
2023-01-19,803850757304963072,RT @TMCPoldaMetro: 19.01 Polri Sat Lantas Tangerang Selatan melaksanakan kegiatan Patroli antisipasi dan pembubaran balap liar di Jl. Promo…,1616045627909210113
2023-01-19,4446778032,RT @TMCPoldaMetro: 19.01 Polri Sat Lantas Tangerang Selatan melaksanakan kegiatan Patroli antisipasi dan pembubaran balap liar di Jl. Promo…,1616045163469746176
2023-01-19,1393282221281210368,RT @TMCPoldaMetro: 19.01 Polri Sat Lantas Tangerang Selatan melaksanakan kegiatan Patroli antisipasi dan pembubaran balap liar di Jl. Promo…,1616044848838246402
2023-01-19,1417110060589748226,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Pemberlakuan tembak ditempat koyoke cocok.....,1616044249879040001
2023-01-19,702150147698855937,"#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '18.21 Situasi arus lalu lintas di simpang layang Grogol yang menuju Roxy, Jilambar, Daan Mogot, dan Tomang terpantau ramai lancar di sore hari ini. ' https://t.co/06mjGPJ0eQ, see more https://t.co/oJIVLJEX4N",1616043915102097408
2023-01-19,990940969,18.54 Wib Situasi Lalin Simp.Tugu Gong Si Bolong JHl.Raya Tanah Baru Beji Ramai Lancar Kesegala Arah. Petugas Unit Lantas Polsek Beji Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/h0u8c7ANpE,1616041752661725186
2023-01-19,714428586455748608,"19 Januari 2023 
Motor Geber jam 1844
Portal Pesona Kalisari
#motorgeber #knalpotbising
@TMCPoldaMetro
 
@NTMCLantasPolri",1616040620279353344
2023-01-19,1572521513676591105,"Ini isi chat dari penagihan Kredivo ancam mau ramekan tempat kerja rekan saya @kredivo 
Rekan saya sudah telpon ke kredivo dan email tapi gak ada solusi

@ojkindonesia Apa tanggapan OJK penagihan Legal berasa ilegal

@jokowi @TMCPoldaMetro https://t.co/2JzMy6WFZg",1616039814914265090
2023-01-19,180696019,"18.36 Situasi arus lalu lintas di GT. Pluit 1 arah Tj. Priok terjadi kepadatan arus lalu lintas sedangkan yang menuju Banddara Soekarno-Hatta terpantau ramai lancar.
@TMCPoldaMetro https://t.co/z3neUzRMUg",1616039384020840448
2023-01-19,1584464004394557445,"RT @TMCPoldaMetro: 18.21 Situasi arus lalu lintas di simpang layang Grogol yang menuju Roxy, Jilambar, Daan Mogot, dan Tomang terpantau ram…",1616039317440434176
2023-01-19,180696019,"18.21 Situasi arus lalu lintas di simpang layang Grogol yang menuju Roxy, Jilambar, Daan Mogot, dan Tomang terpantau ramai lancar di sore hari ini.
@TMCPoldaMetro https://t.co/5f6RzcLEUI",1616039133474099201
2023-01-19,180696019,"18.17 Situasi arus lalu lintas di depan Kantor Telkom baik arteri Jl. Gatot Subroto dan Tol Dalam Kota dari Kunigan arah Slipi dan Jl. Sudirman maupun arah sebaliknya terpantau padat pada sore hari ini.
@TMCPoldaMetro https://t.co/xDhyJdESJM",1616039058639290368
2023-01-19,121640063,"18.43: RT @TMCPoldaMetro : Situasi arus lalu lintas di GT. Pluit 1 arah Tj. Priok terjadi kepadatan arus lalu lintas sedangkan yang menuju Banddara Soekarno-Hatta terpantau ramai lancar.
#SimakElshinta 
https://t.co/bI2yKIF06K",1616038511248908290
2023-01-19,1549690635963486209,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616038304444710914
2023-01-19,1393282221281210368,RT @TMCPoldaMetro: 18.36 Situasi arus lalu lintas di GT. Pluit 1 arah Tj. Priok terjadi kepadatan arus lalu lintas sedangkan yang menuju Ba…,1616037977293230081
2023-01-19,1034280188182286337,"18.37 WIB Situasi lalin KM 0+600 A/B arah Andara-Brigif padat Merayap Gerbang Cilandak Utama 1 dioptimalkan 10 Gardu. (Tr/Hdr)
@TMCPoldaMetro
@PTJASAMARGA
@SenkomCMNP
@SonoraFM92 https://t.co/4mbrgyaj4t",1616037274898288642
2023-01-19,438290859,@TMCPoldaMetro Lucu bgt ini???,1616036964964397056
2023-01-19,1242970764891942912,RT @TMCPoldaMetro: 08.52 #Polri Dit Lantas PMJ memberikan teguran dan edukasi kepada pengendara motor yang melanggar masuk melalui jalur se…,1616035922654695424
2023-01-19,83364952,RT @TMCPoldaMetro: 18.17 Situasi arus lalu lintas di depan Kantor Telkom baik arteri Jl. Gatot Subroto dan Tol Dalam Kota dari Kunigan arah…,1616034779480338432
2023-01-19,42159393,"@AryaWidipa @Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Beda sm jaman Orba. 
Kalo petrus memang mendata preman lama yg meresahkan masyrkt. 
Kalo ini, meski mrk pake clurit dan pedang, tp mrk bocah2 ingusan. 
Yg begini krn pas lg rame dgn gank nya. 
Kalo bocah ini sendirian gak akn petantang-petenteng begini.",1616034723951964161
2023-01-19,121640063,"RT @infotolbsd: Info terkini Pukul 18:26 WIB Ruas tol PD.Aren-Serpong lalin terpantau lancar, cuaca cerah.
@TMCPoldaMetro @RadioElshinta @N…",1616034625062830080
2023-01-19,2925403554,"Info terkini Pukul 18:26 WIB Ruas tol PD.Aren-Serpong lalin terpantau lancar, cuaca cerah.
@TMCPoldaMetro @RadioElshinta @NusantaraInfra https://t.co/wpWWYcOUCX",1616034548701360132
2023-01-19,352481844,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616034435249623041
2023-01-19,121640063,"18.26: RT @TMCPoldaMetro : Situasi arus lal ulintas di depan MPR / DPR untuk arteri Jl. Gatot Subroto dari Semanggi arah Slipi dan Tol Dalam Kota arah Tangerang terpantau padat sedangkan Tol Dalam Kota arah Bandara terpantau ramai lancar.
#SimakElshinta 
https://t.co/VYHRDLeCpz",1616034232773517318
2023-01-19,1598161455194394624,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616033733475467264
2023-01-19,3165306314,"RT @DatukPanduto_: @Kenzo39526996 Kelakuan sopir mobil2 plat RFX dkk makin urak2an di jalan merasa kayak BuzzeRp yg kebal hukum

@TMCPoldaM…",1616033658577768448
2023-01-19,1288810328101330946,"@daviani_sendy @Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Klo polisi mau perbaiki citra krn kasus internal mrk akhir2 ini harusnya mrk ambil tindakan yg yg sgt diharapkan masyarakat, ya gak pak @DivHumas_Polri",1616033558795284481
2023-01-19,436361707,"@Valhallaah @Irwan2yah1 @RelawanNusanta1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Ya memang itu 
Kecuali viral",1616033433654005762
2023-01-19,990940969,18.05 Wib Situasi Lalin Simp.Siliwangi Jl.Margonda Raya Ramai Lancar Arah Citayam Maupun Jl.Siliwangi Dan Simp.Ramanda. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Antisipasi Kepadatan. @NTMCLantasPolri @TMCPoldaMetro https://t.co/XlhVzSxx0v,1616033007990886401
2023-01-19,1575005607991463938,"RT @TMCPoldaMetro: Lokasi titik kawasan Ganjil-Genap ( GAGE ) di Jakarta berlaku pada hari Senin s/d Jum'at. Untuk Sabtu, Minggu, dan hari…",1616032153401438212
2023-01-19,4310972719,@firmannurzaman @Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Apa dibikin model kyk dulu yaaak...didata dulu abis gitu baru deh di 'petrus' kan.,1616032059818119173
2023-01-19,988339446717202433,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616031827814395904
2023-01-19,1548288134596947968,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616030577060376578
2023-01-19,149573733,"@TMCPoldaMetro Tilang Pak, teguran doang ga ngefek...",1616030541371039746
2023-01-19,1614678350790033409,RT @TMCPoldaMetro: 08.52 #Polri Dit Lantas PMJ memberikan teguran dan edukasi kepada pengendara motor yang melanggar masuk melalui jalur se…,1616029939215794178
2023-01-19,583724863,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616029439573520384
2023-01-19,1596732748739248128,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Knapa gak ada yg berani seruduk pake mobil dr belakang,1616029379221671939
2023-01-19,61411402,"Dan lagi kelakuan pengendara dari Jakarta bikin ulah di luar daerah
???
S: https://t.co/1zptWsLy1l
@TMCPoldaMetro @ridwankamil @DKIJakarta @memomedsos https://t.co/KAEoRpPgzT",1616029131136983040
2023-01-19,1113537259,@TMCPoldaMetro Pengendara tolol,1616029045711589376
2023-01-19,1596732748739248128,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616028954951028743
2023-01-19,1564306531847663616,"@TMCPoldaMetro min setelah pengurusan balik nama STNK ranmor di Samsat Depok, kemudian pengambilan BPKB balik nama di mana alamat nya min ? Terimakasih",1616027741572444161
2023-01-19,930082238699511808,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Pak Polri bikinkan UU untuk ijinkan kami pemakai mobil untuk menabrak para begal. Jadi tidak ada hukum yg menimpa kami jika ada korban dari pihak pembegal. Tolong pertimbangkan,1616027734991581184
2023-01-19,3707437153,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616026911796523008
2023-01-19,100097061,?@RadioElshinta? ?@TMCPoldaMetro? ?@SonoraFM92? macet JOR 2 arah pondok Indah ekor sampai pintu masuk Meruya https://t.co/tZ62eqfEiA,1616026828191453184
2023-01-19,68537961,RT @SonoraFM92: 17.37 Polri Sat Lantas Jakarta Barat melakukan rekayasa arus lalu lintas di keluaran underpass Tomang arah Tol Janger denga…,1616026500519854080
2023-01-19,892290867582468097,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Patroli skrg udah jarang kliatan,1616026253756362753
2023-01-19,1457668109528010755,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616024756444360704
2023-01-19,990940969,17.46 Wib Arus Lalin Jl.Margonda Raya Depan Margo City Arah Simp.Juanda Ramai Lancar. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/NyFswo2J29,1616024458854305792
2023-01-19,180696019,17.31 Situasi arus lalu lintas di sekitaran Bundaran Hotel Indonesia dari arah Jl. Sudirman menuju bundaran terjadi kepadatan namun setelahnya menuju Thamrin dan Jl. Imam Bonjol ramai lancar dan arah sebaliknya juga terpantau ramai lancar. @TMCPoldaMetro https://t.co/FSPn0aVuTg,1616024259385782276
2023-01-19,180696019,17.37 Polri Sat Lantas Jakarta Barat melakukan rekayasa arus lalu lintas di keluaran underpass Tomang arah Tol Janger dengan buka tutup arus lalu lintas kendaraan antisipasi kemacetan yang menuju Kebon Jeruk. @TMCPoldaMetro https://t.co/OidWB0V4yW,1616024056075292675
2023-01-19,1124719108329574400,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616023860465524738
2023-01-19,1548332335040724993,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616023418629128192
2023-01-19,76901778,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616022942462410752
2023-01-19,716876137142431744,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616022863873708032
2023-01-19,1056355866142625793,"@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Buat yang punya mobil, tolong pasang dashcam.
Jik melihat kejadian ini, tabrak saja tapi pastikan dashcam selalu on dan merekam kejadian.",1616022390672355330
2023-01-19,1317372328095879169,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616021972147896320
2023-01-19,237552113,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616021805373984768
2023-01-19,1508653707566915589,@TMCPoldaMetro pak polisi : https://t.co/8RNJ1i3L4h,1616020847986380800
2023-01-19,389433969,@1ydam @TMCPoldaMetro etle juga gak begitu pengaruh rata2 yang bawa motor bayar pajak aja juga nunggu pemutihan atau bahkan stnk mati,1616020046350024704
2023-01-19,907112594,@TMCPoldaMetro Itu yang lewat juga sepeda motor. Sama2 sepeda ?,1616019640530128898
2023-01-19,1235382413175316482,"@mns_biasa99 @yoga_samekta @Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta @KejaksaanRI Yups.. asik
Hayo bikin petisi ???",1616018892450828288
2023-01-19,76981043,"@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Pelaku dbawah umur secara hukum gmn? @KPAI_official ? Sementara korban sdh tdk bernyawa,keluarga kehilangan...terpenjara oleh konstitusi itu sendiri yg dbuatnya sendiri ?",1616018630235549696
2023-01-19,1235382413175316482,"@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Mangkanya bersatulah rakyat waras.. terutama laki2nya, ajukan aturan seperti di Brasil
Jika perlu bikin petisi ?",1616018497997537280
2023-01-19,549196754,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616018328455360517
2023-01-19,100097061,?@RadioElshinta? ?@TMCPoldaMetro? ?@SonoraFM92? macet tol Dalkot arah Tomang km 9-600 https://t.co/caoVShMbpK,1616018070560210945
2023-01-19,831032772,@D_Octavian_ @ndagels Emank kecepatan 80km/h gk boleh ambil lajur kanan min? @TMCPoldaMetro @PTJASAMARGA,1616017473010270209
2023-01-19,224198988,"RT @TMCPoldaMetro: Lokasi titik kawasan Ganjil-Genap ( GAGE ) di Jakarta berlaku pada hari Senin s/d Jum'at. Untuk Sabtu, Minggu, dan hari…",1616017249139322882
2023-01-19,76981043,RT @ardjoe0704: @Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Itu saberpungli ditutup saja pak @moh…,1616017098219851781
2023-01-19,1218786711183867904,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Kl udh sprt ini saja setuju dgn petrus sprt jaman orba,1616016971409297408
2023-01-19,82009511,"@yoga_samekta @Irwan2yah1 @daviani_sendy @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Bisa dijamin tidak masalah ? Coba gmn @DivHumas_Polri
@KejaksaanRI
Kalo ada jaminan bahwa saya tidak melanggar Hukum, saya dgn senang hati mau melakukannya.",1616016722653507584
2023-01-19,847794479251587074,"@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Harusnya yg begini ditembak mati ditempat, jgn kasih ampun.",1616016086385983488
2023-01-19,1473559631385358337,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616014801553207299
2023-01-19,1084146961203093504,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616014229919891456
2023-01-19,1430738516665720837,@TMCPoldaMetro Yg mark sepeda masuk jalaur kendaraan bermotor ditegor jg dong,1616013711654912001
2023-01-19,702150147698855937,"#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: '16.21 Polri Sat Lantas Jakarta Barat bersama Dishub dan Pol-PP melaksanakan kegiatan penertiban parkir motor liar yang kerap menimbulkan kemacetan dan mengganggu pengguna ja… https://t.co/EkzuseFsy4, see more https://t.co/oJIVLJEX4N",1616013618700582914
2023-01-19,1328185785007308800,"RT @DatukPanduto_: @Kenzo39526996 Kelakuan sopir mobil2 plat RFX dkk makin urak2an di jalan merasa kayak BuzzeRp yg kebal hukum

@TMCPoldaM…",1616013217389772801
2023-01-19,1213571277828448257,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Ngomong pada diem emng kamu bergrrak,1616013139618988032
2023-01-19,1604345275505463296,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Kok pada diem aja.... Mestinya yg pakai mobil lebih aman untuk melumpuhkan.... Selama rekaman berjalan saya yakin tentang kebenaran,1616013116894244864
2023-01-19,800312861582995456,@rusmindj @Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Tunggublaporan baru kerja.?,1616013025655545858
2023-01-19,800312861582995456,@Irwan2yah1 @Poldametrojaya_ @TMCPoldaMetro @DivHumas_Polri @ListyoSigitP @DKIJakarta Karna di biarkan?,1616012839663304706
2023-01-19,990940969,16.59 Wib Situasi Lalin Simp.Ramanda Jl.Margonda Raya Ramai Lancar Arah Simp.Juanda Maupun https://t.co/7k5k1NDhwr.Hakim Dan Simp.Siliwangi. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/Psi1woiCUq,1616012716254326785
2023-01-19,867601849,"RT @Irwan2yah1: Tadi malam kejadian nya
Ada yg tau ini kenapa? 
Staysafe yaa semua ??

Kronologis kejadian dan kondisi korban menyusul

? k…",1616012667503935488
2023-01-19,990940969,16.58 Wib Situasi Lalin Simp.Siliwangi Jl.Margonda Raya Ramai Lancar Arah Citayam Maupun Jl.Siliwangi Dan Simp.Ramanda. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/2wDq3SNUCd,1616012426230779904
2023-01-19,178620165,"@TMCPoldaMetro Kandangin ajaaa paaaa kl gk di kerasin susah, bintang aja di ajarin bs nurut.",1616012077159821312
2023-01-19,990940969,16.54 Wib Rekayasa Lalin (Penutupan U-Turn) Imbas Peningkatan Arus Lalin U-Turn Margonda Residence Arah Simp.Juanda. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Upayakan Kelancaran. @NTMCLantasPolri @TMCPoldaMetro https://t.co/Hcb48jJVKh,1616011640167895043
2023-01-19,990940969,"16.51 Wib Situasi Lalin Simp.Masjid Al-Huda Jl.Tole Iskandar Ramai Lancar Arah Jl.Raya Bogor Maupun Jl.Kemakmuran Dan Jl.Margonda. Petugas Sat Lantas Polres Metro Depok Pengaturan Lalin Antisipasi Kepadatan. 
@NTMCLantasPolri @TMCPoldaMetro https://t.co/upPSjSIzcp",1616011090152034304
